Id,ActionName,EntityName,EntityId,Description,UserId,IpAddress,UserAgent,TokenExpiresAt,Metadata,Timestamp,ProcessingTimeMs,UserFullName
7213,LoginFailed,Squadron,5.0,User authentication was completed.,8.0,81.88.183.196,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""182.50.70.54"", ""browser"": ""Firefox""}",2022-03-15 21:04:27,182.0,Kareem Fathy
9581,LoginFailed,Auth,,Profile information was reviewed.,3.0,63.201.48.208,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""154.111.125.174"", ""browser"": ""Safari""}",2023-11-22 05:52:49,559.0,Sara Mohamed
14762,SquadronCreated,StudentImport,,New student record was added to the system.,,12.210.46.174,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 400, ""ip"": ""222.92.138.19"", ""browser"": ""Firefox""}",2023-01-23 02:00:12,263.0,Guest user
6486,ProfileViewed,,,Course registration period has been updated.,,83.205.190.99,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 401, ""ip"": ""138.237.224.224"", ""browser"": ""Edge""}",2024-10-21 23:24:50,492.0,Guest user
13259,LoginFailed,Squadron,3.0,Annual academic year data was synchronized.,5.0,137.167.18.171,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 500, ""ip"": ""102.23.4.230"", ""browser"": ""Edge""}",2025-05-10 21:15:04,190.0,Nour Khalil
12781,SquadronCreated,,,Squadron assignment updated by admin.,7.0,109.249.210.207,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""144.170.168.129"", ""browser"": ""Chrome""}",2024-07-25 03:36:01,362.0,Mona Samir
14752,LoginFailed,Squadron,,,8.0,207.126.173.89,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 401, ""ip"": ""117.91.243.225"", ""browser"": ""Safari""}",2022-03-12 09:40:29,251.0,Kareem Fathy
13772,ProfileViewed,Enrollment,,Profile information was reviewed.,8.0,122.239.146.217,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""209.191.67.6"", ""browser"": ""Firefox""}",2024-02-19 03:54:00,537.0,Kareem Fathy
3931,UserLoggedIn,Auth,,System backup was completed successfully.,,29.113.37.90,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-08-19 11:34:39,"{""statusCode"": 200, ""ip"": ""51.21.104.243"", ""browser"": ""Chrome""}",2024-08-19 10:34:39,400.0,Guest user
3923,UserLoggedIn,Enrollment,2.0,Record was archived by the administrator.,4.0,70.44.173.89,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2022-04-13 12:55:07,"{""statusCode"": 200, ""ip"": ""63.54.73.30"", ""browser"": ""Edge""}",2022-04-13 11:55:07,183.0,Omar Hassan
5351,BulkImportStudents,Squadron,37.0,User authentication was completed.,4.0,245.136.114.142,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""251.11.15.39"", ""browser"": ""Firefox""}",2022-05-25 02:50:43,257.0,Omar Hassan
14838,LoginFailed,Enrollment,,System backup was completed successfully.,5.0,26.128.21.161,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 500, ""ip"": ""122.23.30.69"", ""browser"": ""Firefox""}",2024-04-26 05:03:19,429.0,Nour Khalil
13175,LoginFailed,StudentImport,8.0,Course registration period has been updated.,6.0,106.196.132.154,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 500, ""ip"": ""82.181.72.24"", ""browser"": ""Chrome""}",2023-04-20 06:03:56,,Youssef Adel
8275,ProfileViewed,Enrollment,,Enrollment confirmed for the selected course.,3.0,36.184.244.197,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""60.214.184.190"", ""browser"": ""Safari""}",2022-10-11 22:18:45,198.0,Sara Mohamed
10481,ProfileViewed,StudentImport,47.0,New student record was added to the system.,,86.1.253.58,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""89.168.6.113"", ""browser"": ""Safari""}",2024-03-05 11:36:45,362.0,Guest user
2437,UserLoggedIn,StudentImport,38.0,Squadron assignment updated by admin.,,51.65.218.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2025-01-28 22:47:55,CORRUPTED_JSON,2025-01-28 16:47:55,332.0,Guest user
8017,AuthCreated,Auth,,Profile information was reviewed.,,53.233.95.227,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,CORRUPTED_JSON,2023-06-16 09:55:30,,Guest user
8839,AuthCreated,Auth,7.0,Access token generated for session.,,232.62.34.202,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""195.6.197.204"", ""browser"": ""Safari""}",2024-03-21 13:53:12,318.0,Guest user
6076,LoginFailed,Auth,,Course registration period has been updated.,,235.245.81.93,curl/7.68.0,,"{""statusCode"": 400, ""ip"": ""170.81.218.142"", ""browser"": ""Firefox""}",2025-02-17 10:58:55,326.0,Guest user
2166,SquadronUpdated,Auth,,Profile information was reviewed.,8.0,,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""1.176.157.68"", ""browser"": ""Safari""}",2023-12-06 21:27:59,469.0,Kareem Fathy
14719,BulkImportStudents,Enrollment,38.0,Profile information was reviewed.,,142.105.7.2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""39.146.244.179"", ""browser"": ""Chrome""}",2024-01-06 23:15:32,203.0,Guest user
6703,LoginFailed,Squadron,12.0,User session expired and was terminated.,2.0,197.187.72.121,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""113.117.195.92"", ""browser"": ""Chrome""}",2025-05-30 21:02:30,109.0,Ahmed Ali
8250,SquadronCreated,Auth,,User authentication was completed.,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""239.180.198.26"", ""browser"": ""Chrome""}",2024-05-05 22:32:57,267.0,Guest user
13667,UserLoggedIn,,29.0,The system processed the request successfully.,8.0,74.221.33.113,,2023-09-16 00:30:14,"{""statusCode"": 200, ""ip"": ""218.155.177.193"", ""browser"": ""Safari""}",2023-09-15 00:30:14,464.0,Kareem Fathy
10583,UserLoggedIn,Auth,26.0,Annual academic year data was synchronized.,8.0,118.22.57.19,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2025-04-03 16:43:04,CORRUPTED_JSON,2025-04-03 10:43:04,484.0,Kareem Fathy
2404,LoginFailed,,18.0,User session expired and was terminated.,1.0,62.2.105.100,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 500, ""ip"": ""81.3.176.86"", ""browser"": ""Firefox""}",2024-06-12 00:56:03,73.0,System Administrator
11478,BulkImportStudents,Auth,21.0,,1.0,135.92.152.168,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""151.92.229.86"", ""browser"": ""Firefox""}",2025-03-29 19:01:52,244.0,System Administrator
4843,ProfileViewed,StudentImport,1.0,User authentication was completed.,5.0,6.154.122.177,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""23.83.204.138"", ""browser"": ""Chrome""}",2025-04-24 05:52:17,362.0,Nour Khalil
12311,ProfileViewed,Enrollment,43.0,,3.0,109.229.125.215,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""111.20.55.217"", ""browser"": ""Firefox""}",2025-05-10 13:59:28,187.0,Sara Mohamed
5914,UserLoggedIn,,,Record was archived by the administrator.,8.0,151.210.76.33,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2025-03-16 01:49:49,"{""statusCode"": 200, ""ip"": ""186.191.144.120"", ""browser"": ""Edge""}",2025-03-15 01:49:49,135.0,Kareem Fathy
12039,SquadronCreated,StudentImport,,Annual academic year data was synchronized.,,245.91.247.247,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""228.109.159.79"", ""browser"": ""Safari""}",2024-12-10 08:58:17,324.0,Guest user
1440,UserLoggedIn,Enrollment,31.0,,7.0,32.7.13.190,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2025-04-12 03:04:09,"{""statusCode"": 200, ""ip"": ""207.244.190.174"", ""browser"": ""Edge""}",2025-04-11 21:04:09,,Mona Samir
1129,LoginFailed,Auth,9.0,Data import finished without errors.,4.0,158.223.192.111,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""196.173.140.68"", ""browser"": ""Safari""}",2022-01-11 12:18:07,197.0,Omar Hassan
9467,LoginFailed,Enrollment,23.0,Bulk operation completed for selected records.,7.0,219.23.23.22,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 500, ""ip"": ""94.118.14.34"", ""browser"": ""Firefox""}",2023-06-20 12:14:13,343.0,Mona Samir
1726,UserLoggedIn,Auth,30.0,Enrollment confirmed for the selected course.,4.0,61.96.246.68,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-11-05 05:46:13,"{""statusCode"": 200, ""ip"": ""49.104.168.69"", ""browser"": ""Edge""}",2024-11-05 04:46:13,500.0,Omar Hassan
7352,ProfileViewed,Enrollment,42.0,Squadron assignment updated by admin.,7.0,239.85.88.59,curl/7.68.0,,"{""statusCode"": 401, ""ip"": ""181.169.11.5"", ""browser"": ""Edge""}",2025-02-15 00:20:23,499.0,Mona Samir
1442,UserLoggedIn,StudentImport,47.0,Annual academic year data was synchronized.,5.0,62.137.180.106,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-05-31 21:01:35,"{""statusCode"": 200, ""ip"": ""210.23.254.92"", ""browser"": ""Chrome""}",2024-05-31 19:01:35,231.0,Nour Khalil
9745,UserLoggedIn,,,User authentication was completed.,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2022-07-21 02:32:43,"{""statusCode"": 200, ""ip"": ""170.92.42.186"", ""browser"": ""Safari""}",2022-07-20 02:32:43,386.0,Guest user
9481,LoginFailed,Auth,,Squadron assignment updated by admin.,,52.139.134.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""115.98.80.29"", ""browser"": ""Firefox""}",2024-11-02 11:13:13,230.0,Guest user
6251,AuthCreated,,47.0,Profile information was reviewed.,7.0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 500, ""ip"": ""167.122.251.171"", ""browser"": ""Firefox""}",2024-01-22 19:43:46,536.0,Mona Samir
9040,ProfileViewed,Squadron,,Password reset request was initiated.,5.0,122.57.81.87,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""145.120.111.91"", ""browser"": ""Safari""}",2024-12-01 10:10:04,534.0,Nour Khalil
12581,SquadronCreated,Enrollment,,Annual academic year data was synchronized.,6.0,74.165.42.218,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 400, ""ip"": ""251.126.175.209"", ""browser"": ""Edge""}",2022-02-02 12:34:58,410.0,Youssef Adel
5390,AuthCreated,Auth,2.0,Password reset request was initiated.,6.0,194.236.230.183,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""154.254.242.66"", ""browser"": ""Chrome""}",2024-02-10 02:02:15,515.0,Youssef Adel
142,LoginFailed,Squadron,16.0,User session expired and was terminated.,1.0,171.4.228.44,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,CORRUPTED_JSON,2024-12-18 10:57:05,337.0,System Administrator
4025,UserLoggedIn,Auth,,Profile information was reviewed.,7.0,176.126.66.46,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2022-08-21 03:26:21,"{""statusCode"": 500, ""ip"": ""202.223.173.10"", ""browser"": ""Safari""}",2022-08-20 03:26:21,452.0,Mona Samir
6161,ProfileViewed,,,,4.0,128.45.52.131,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""163.144.224.124"", ""browser"": ""Chrome""}",2024-10-14 04:57:40,447.0,Omar Hassan
5385,LoginFailed,StudentImport,,Data import finished without errors.,2.0,219.12.108.185,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""220.175.238.213"", ""browser"": ""Edge""}",2024-04-14 21:02:12,810.0,Ahmed Ali
5502,ProfileViewed,Auth,,Bulk operation completed for selected records.,6.0,41.61.47.177,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""212.148.198.27"", ""browser"": ""Chrome""}",2025-05-23 17:26:08,208.0,Youssef Adel
7822,UserLoggedIn,,13.0,User session expired and was terminated.,3.0,234.147.210.90,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2022-11-23 09:18:33,"{""statusCode"": 400, ""ip"": ""31.111.78.108"", ""browser"": ""Chrome""}",2022-11-22 09:18:33,249.0,Sara Mohamed
6098,ProfileViewed,,16.0,Profile information was reviewed.,8.0,82.227.61.165,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""47.26.36.147"", ""browser"": ""Edge""}",2024-12-21 00:41:37,351.0,Kareem Fathy
1255,UserLoggedIn,Squadron,7.0,Enrollment confirmed for the selected course.,2.0,,curl/7.68.0,2025-02-02 00:24:22,"{""statusCode"": 500, ""ip"": ""224.190.59.5"", ""browser"": ""Safari""}",2025-02-01 18:24:22,,Ahmed Ali
14995,UserLoggedIn,StudentImport,19.0,Profile information was reviewed.,5.0,164.137.52.83,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2023-01-28 05:10:12,"{""statusCode"": 500, ""ip"": ""250.204.209.81"", ""browser"": ""Chrome""}",2023-01-28 03:10:12,202.0,Nour Khalil
12722,AuthCreated,Auth,,Enrollment confirmed for the selected course.,,144.36.141.151,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""207.149.128.13"", ""browser"": ""Chrome""}",2025-06-17 20:47:20,737.0,Guest user
61,LoginFailed,Enrollment,,Enrollment confirmed for the selected course.,3.0,39.115.46.64,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""50.75.61.87"", ""browser"": ""Chrome""}",2024-01-23 12:00:41,423.0,Sara Mohamed
9931,AuthCreated,,,New student record was added to the system.,,65.143.234.2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,,2024-04-17 21:25:36,466.0,Guest user
11052,LoginFailed,StudentImport,11.0,System backup was completed successfully.,8.0,15.234.164.222,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""192.69.175.2"", ""browser"": ""Safari""}",2025-01-16 09:14:23,81.0,Kareem Fathy
1121,LoginFailed,Squadron,,Course registration period has been updated.,,4.247.74.155,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""101.124.166.183"", ""browser"": ""Chrome""}",2024-05-11 09:40:21,332.0,Guest user
13680,LoginFailed,,,Profile information was reviewed.,8.0,23.1.227.16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""3.2.13.10"", ""browser"": ""Chrome""}",2024-06-16 01:23:13,425.0,Kareem Fathy
10369,AuthCreated,Enrollment,29.0,Enrollment confirmed for the selected course.,7.0,170.64.113.139,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 401, ""ip"": ""32.160.169.121"", ""browser"": ""Safari""}",2024-08-13 00:15:15,460.0,Mona Samir
1107,ProfileViewed,StudentImport,10.0,Squadron assignment updated by admin.,8.0,233.118.161.175,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""182.180.58.173"", ""browser"": ""Edge""}",2025-02-17 17:44:00,152.0,Kareem Fathy
4238,UserLoggedIn,Auth,,User authentication was completed.,8.0,202.158.15.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2023-03-01 23:14:01,"{""statusCode"": 200, ""ip"": ""91.135.73.163"", ""browser"": ""Chrome""}",2023-03-01 22:14:01,352.0,Kareem Fathy
11110,UserLoggedIn,,15.0,Bulk operation completed for selected records.,5.0,16.161.29.76,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2023-11-16 17:01:21,"{""statusCode"": 200, ""ip"": ""83.205.166.26"", ""browser"": ""Safari""}",2023-11-16 15:01:21,468.0,Nour Khalil
11388,LoginFailed,StudentImport,9.0,Annual academic year data was synchronized.,3.0,226.192.104.187,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 500, ""ip"": ""162.248.127.19"", ""browser"": ""Edge""}",2024-08-31 02:11:14,133.0,Sara Mohamed
11061,SquadronCreated,Squadron,23.0,User session expired and was terminated.,1.0,4.137.70.199,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""2.199.12.253"", ""browser"": ""Firefox""}",2025-06-09 03:58:53,144.0,System Administrator
3655,AuthCreated,,42.0,The system processed the request successfully.,3.0,13.202.13.243,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""142.143.107.74"", ""browser"": ""Edge""}",2024-01-12 21:57:16,147.0,Sara Mohamed
3848,LoginFailed,Enrollment,18.0,Annual academic year data was synchronized.,4.0,208.16.163.76,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 401, ""ip"": ""158.40.79.166"", ""browser"": ""Edge""}",2024-09-19 01:26:33,,Omar Hassan
7873,AuthCreated,Squadron,,Course registration period has been updated.,8.0,37.166.70.90,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""152.43.223.218"", ""browser"": ""Firefox""}",2023-10-24 00:20:40,401.0,Kareem Fathy
7393,LoginFailed,,,System backup was completed successfully.,2.0,82.74.136.79,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""52.8.87.47"", ""browser"": ""Safari""}",2025-05-14 10:02:51,350.0,Ahmed Ali
9802,UserLoggedIn,Enrollment,37.0,,2.0,66.49.67.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2022-05-20 20:25:47,"{""statusCode"": 200, ""ip"": ""113.160.187.38"", ""browser"": ""Safari""}",2022-05-20 14:25:47,192.0,Ahmed Ali
12983,LoginFailed,StudentImport,33.0,Squadron assignment updated by admin.,8.0,139.157.33.152,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,CORRUPTED_JSON,2023-04-04 11:44:53,263.0,Kareem Fathy
3452,BulkImportStudents,Auth,27.0,System backup was completed successfully.,2.0,136.234.7.151,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,CORRUPTED_JSON,2024-04-21 19:23:32,156.0,Ahmed Ali
10244,UserLoggedIn,StudentImport,19.0,Access token generated for session.,5.0,100.136.50.195,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2023-09-13 13:47:36,"{""statusCode"": 200, ""ip"": ""24.35.99.162"", ""browser"": ""Safari""}",2023-09-13 07:47:36,365.0,Nour Khalil
9160,ProfileViewed,Auth,,System backup was completed successfully.,,137.235.192.173,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 400, ""ip"": ""232.135.241.203"", ""browser"": ""Edge""}",2025-02-01 19:26:55,512.0,Guest user
2557,ProfileViewed,,,,,163.215.71.67,curl/7.68.0,,"{""statusCode"": 400, ""ip"": ""227.166.206.45"", ""browser"": ""Safari""}",2025-02-06 01:59:43,286.0,Guest user
10745,AuthCreated,Squadron,20.0,,5.0,230.124.163.233,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 400, ""ip"": ""218.130.189.194"", ""browser"": ""Edge""}",2025-01-25 04:12:39,,Nour Khalil
14109,BulkImportStudents,,22.0,User session expired and was terminated.,,171.173.210.204,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 500, ""ip"": ""182.73.129.28"", ""browser"": ""Edge""}",2025-02-18 17:43:54,286.0,Guest user
9995,ProfileViewed,Enrollment,,New student record was added to the system.,3.0,97.129.171.80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""137.193.82.235"", ""browser"": ""Edge""}",2023-02-22 23:13:26,354.0,Sara Mohamed
987,SquadronCreated,Squadron,,Access token generated for session.,2.0,241.208.212.178,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""159.51.201.48"", ""browser"": ""Edge""}",2024-11-28 06:37:42,,Ahmed Ali
1770,ProfileViewed,,,Profile information was reviewed.,,11.233.117.22,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 400, ""ip"": ""139.21.201.102"", ""browser"": ""Edge""}",2022-10-24 11:55:35,274.0,Guest user
2087,UserLoggedIn,,,Course registration period has been updated.,4.0,124.212.245.76,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2025-03-29 07:17:16,"{""statusCode"": 400, ""ip"": ""235.29.83.194"", ""browser"": ""Safari""}",2025-03-28 07:17:16,453.0,Omar Hassan
